Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
31.0,Female,1,6.02421,6.317775899881616,0.63137,3.066285764604114,Sports,ESFP
31.0,Male,0,9.85422,5.98931665939276,6.59302,5.576022844141756,Unknown,ENTP
33.0,Female,0,3.40147,7.942512414357459,0.20998,4.198691631653705,Arts,ISFP
24.0,Male,0,5.16447,5.615037059529866,3.81366,4.345319552372642,Unknown,INFP
28.0,Male,0,1.11601,5.564666989672165,7.55265,6.038359497162414,Others,INTJ
34.0,Male,1,9.79336,6.657720220090901,6.1319,4.371527862631964,Unknown,ESFP
21.0,Female,1,9.38245,6.192722383550855,3.20356,4.589345511771551,Others,ENFP
23.0,Male,1,5.47165,4.3970905062511765,6.83585,7.117218944355825,Others,ENTP
32.0,Male,1,0.96868,6.459174527154802,8.03217,3.7200222174540825,Technology,ISTP
26.0,Female,0,5.37667,4.759573146785536,5.82207,5.993171338227459,Unknown,ENTP
24.0,Male,1,5.0553,6.403890937319113,8.07995,6.2990254532305485,Others,ESTP
22.0,Male,0,1.35546,6.063884839311402,8.29195,6.6655654601688985,Unknown,INTJ
26.0,Male,0,5.85948,5.139081150196445,0.01181,3.592703645210345,Unknown,ENFP
20.0,Male,1,4.88951,4.607729588627176,1.16872,6.940215552985057,Unknown,INFP
23.0,Female,0,8.41563,4.916120448334793,4.38864,5.5904988302468706,Sports,ENFJ
25.0,Female,0,5.64825,5.679977574875094,6.28853,6.366815556981493,Others,ENTJ
20.0,Female,0,0.08138,4.935773994340899,7.5248,6.691474987675318,Arts,INTJ
26.0,Male,0,6.08573,7.192189162691344,8.58867,6.326276793818199,Arts,ESTJ
25.0,Female,0,0.26351,6.268435038531558,8.10754,6.321390563859555,Sports,ISTJ
24.0,Female,0,3.45749,5.039037961635872,6.93399,6.053664767800015,Unknown,INTJ
31.0,Female,1,3.1005,6.384138125281605,5.01672,5.297807832648674,Technology,ISFP
29.0,Male,1,1.4562,5.5165868789827455,6.40213,4.311273743868464,Others,INFP
37.0,Female,0,1.64135,6.940405347651777,7.64274,0.3301835279135936,Technology,ISTP
31.0,Male,0,9.16122,6.404487698098494,4.57858,6.960808602573967,Technology,ESFJ
26.0,Female,0,7.34177,6.415672699822375,8.0659,4.792133008670377,Arts,ESTP
28.0,Male,0,0.601,6.217211398537865,1.98916,3.8694330168564606,Technology,ISFP
32.0,Female,0,9.00519,4.098528959120994,0.001,5.580281914076562,Others,ENFP
23.0,Female,0,4.05608,5.585006726035043,4.16974,3.7247775137099035,Unknown,ENFP
23.0,Female,0,3.04944,6.2792889980845334,5.57777,6.753624821343768,Technology,ISTJ
30.0,Male,0,3.71958,6.49822884683501,7.53867,7.111381850944125,Technology,ISTJ
26.0,Male,1,3.16112,6.642982229173222,8.55517,5.33527134142968,Others,ISTP
29.0,Male,0,9.80105,7.210492108194182,6.45728,7.661681059787669,Unknown,ESFJ
30.0,Female,0,0.92398,6.310753376104823,4.52089,6.636183667952139,Unknown,ISFJ
26.0,Male,1,0.51658,6.13856434502674,3.89022,0.5512663511465741,Others,ISFP
24.0,Female,0,6.97025,6.5525769570630645,7.75752,6.48250848382331,Others,ESTJ
36.0,Male,0,2.82833,6.669120723357628,0.87803,4.342735068225957,Sports,ISFP
39.0,Female,0,0.90343,4.225575229930193,9.492,6.567233114608544,Others,INTJ
33.0,Male,0,1.55917,7.238999661687701,8.41098,6.441501486131385,Unknown,ISTJ
26.0,Male,0,1.04778,6.279023924433448,1.62269,4.68935258192895,Sports,ISFP
28.0,Female,0,8.47998,7.0363776105017095,7.52977,6.127287216250681,Others,ESTJ
28.0,Female,1,0.91399,4.548938140807643,7.89074,5.954961322414742,Unknown,INTP
36.0,Female,1,2.94376,4.594833979330593,2.58,3.9157891823505064,Unknown,INFP
25.0,Male,0,5.78578,6.279373591191137,8.88455,6.824511487486317,Unknown,ESTJ
29.0,Male,0,0.79538,6.614662506025901,8.92258,5.012212436802362,Sports,ISTJ
28.0,Male,0,6.46657,6.2624359726078715,7.18314,6.096502813280382,Others,ESTJ
24.0,Female,1,4.45594,5.3646024382216835,8.41928,2.3708981224409014,Unknown,ENTP
21.0,Male,0,2.1663,5.419668829016749,2.1645,1.1170300623056653,Technology,INFP
27.0,Female,0,6.40211,7.400539335777599,5.89693,5.95035714740682,Technology,ESTP
26.0,Male,1,6.982,7.892350465606998,9.31969,5.2096268103235595,Unknown,ESTP
28.0,Male,1,6.31195,3.7055822334699933,1.50428,4.304643873670539,Arts,ENFP
21.0,Female,0,1.96459,4.498118923430269,5.14688,6.360773448775183,Technology,INFJ
24.0,Female,0,1.20977,6.818030924334253,1.10423,5.681922344171831,Others,ISFP
32.0,Female,0,1.0221,5.079994420045948,2.44183,4.21730581569668,Sports,INFP
30.0,Female,0,6.34021,7.9072475869332015,2.80631,7.532255276924905,Unknown,ESFJ
29.0,Male,0,3.5548,6.511235816948677,5.03929,6.808283455753013,Others,ISFJ
30.0,Male,0,4.28584,7.096491541593415,8.7646,6.617623667761512,Unknown,ISTJ
29.0,Male,0,8.6175,5.09041009151033,2.6416,5.532031978846468,Unknown,ENFP
27.0,Male,0,4.96391,6.3260961886878215,8.2357,3.561574596607352,Others,ISTP
25.0,Female,1,9.92824,6.593694733543572,2.83328,3.7866696663963024,Unknown,ESFP
28.0,Male,0,1.73823,2.355228284879387,5.41318,6.023556689525845,Unknown,INFJ
30.0,Male,0,2.26223,6.656285991320725,3.30391,5.360994404027972,Sports,ISFJ
28.0,Female,0,2.34666,5.596489116230209,6.36629,6.66506512409905,Technology,INTJ
22.0,Female,0,0.81037,4.310783109244651,8.69418,6.217649135589036,Arts,INTJ
32.0,Female,0,7.95305,5.763533177395193,1.53966,5.864196653467592,Unknown,ENFP
29.0,Male,1,2.37135,7.060028199816526,6.56003,5.939789952753111,Sports,ISTP
31.0,Female,0,5.26816,6.8963892143915935,2.7126,6.494951635796452,Technology,ESFJ
29.0,Female,1,9.08776,7.432849921124724,3.17071,5.453923533295846,Sports,ESFP
22.0,Female,0,2.19672,4.821890309128004,0.42332,6.447717755955541,Unknown,INFJ
37.0,Female,0,5.51257,3.2689343736996803,3.66478,6.669551263409111,Technology,ENFJ
21.0,Male,1,7.18811,3.936228182613151,8.43066,5.555522643299654,Arts,ENTP
25.0,Female,0,5.77133,6.997786732750273,8.58923,5.100691699660749,Unknown,ESTP
46.0,Female,1,0.76628,6.485240544230081,7.94985,4.155751158650784,Technology,ISTP
28.0,Male,0,9.84606,5.013101269993441,3.08166,6.888290171878042,Technology,ENFJ
29.0,Male,0,0.31113,6.1608923670958555,6.87444,2.7587502198042295,Arts,ISTP
25.0,Female,0,5.433,4.322504999187006,9.34023,8.172219360643343,Unknown,ENTJ
25.0,Female,0,0.50651,6.460031679744132,8.31314,3.759414280081442,Unknown,ISTP
30.0,Male,0,6.89387,6.500981956834144,3.76413,7.578136097712928,Unknown,ESFJ
29.0,Male,0,9.34181,6.1961819665867965,7.06915,3.121094980024949,Arts,ESTP
23.0,Male,0,7.92821,4.201647324383912,1.25832,6.534808214995276,Arts,ENFJ
28.0,Male,0,1.97758,7.102184007163542,9.43704,5.982587564136889,Sports,ISTJ
29.0,Female,0,2.10101,6.93597063890279,0.54328,7.148952199466336,Technology,ISFJ
25.0,Female,0,3.78858,6.260371934515435,5.75783,5.0596576705334515,Others,ESTP
19.0,Female,0,1.19105,5.405389393068907,9.27575,6.467321710002364,Unknown,INTJ
25.0,Male,1,0.95695,5.62361409221711,8.26952,5.371296848231056,Arts,INTP
28.0,Female,0,4.16594,6.116095792007743,6.19518,5.778712341162779,Unknown,ESTP
24.0,Female,0,8.74925,6.4138945678853165,0.0425,6.424155243800698,Others,ESFJ
25.0,Female,0,6.13332,5.082421050463644,5.26184,7.487547625206908,Unknown,ENFJ
23.0,Male,0,9.45766,6.392774761076048,3.08193,6.405985362801867,Technology,ESFJ
28.0,Male,0,3.78075,6.482633821828706,2.01195,5.524153941328904,Sports,ISFJ
26.0,Female,0,4.49681,3.7324712894186995,2.88731,5.375343287150465,Sports,ENFJ
32.0,Male,1,5.84732,6.669448376252998,7.99767,3.852798084818951,Unknown,ESTP
24.0,Female,0,8.7355,5.195829390240016,9.65118,6.271128453416575,Sports,ENTJ
37.0,Female,1,7.60938,7.469654039422387,8.98076,3.7992429234042446,Unknown,ESTP
21.0,Male,0,5.91583,5.193740748269281,6.23429,5.4207539193083045,Sports,ENFJ
31.0,Male,0,6.24134,7.1669187107187025,3.8958,6.205299171776737,Unknown,ESFJ
22.0,Female,0,3.21191,3.0968018691371473,5.5506,3.3319994364218855,Technology,ENTP
30.0,Female,0,8.25326,6.133258848106592,0.91659,4.967858933250634,Arts,ESFP
24.0,Male,0,0.77017,5.514913252464694,9.00039,3.966761217223084,Others,INTP
19.0,Female,0,4.13336,4.743757883499481,8.80811,6.726049242776189,Others,INTJ
25.0,Female,0,9.85192,6.483063315583112,4.50173,6.2473877708839085,Unknown,ESFJ
30.0,Female,1,0.93935,6.214449928584287,4.53675,5.62355483263344,Unknown,ISFP
28.0,Female,1,6.28,7.421418375761002,2.07943,5.584322523385476,Others,ESFP
46.0,Male,1,1.91433,4.70959046587703,7.90264,4.7124683856460035,Sports,INTP
27.0,Male,0,9.00244,6.183373304235228,6.90239,4.87323059619217,Unknown,ESTP
19.0,Female,0,9.82622,4.562779588766298,0.373,6.7826825896986485,Sports,ENFJ
49.0,Male,0,4.37874,4.868447853442872,6.28113,4.846254367268423,Technology,INFP
26.0,Female,1,0.83067,6.995703606855299,4.5881,6.305054151454227,Unknown,ISFP
30.0,Female,0,1.50125,6.1457537998688885,4.37973,4.803408645811646,Technology,ISFP
26.0,Male,0,0.97402,6.977393744777908,9.97104,6.284481289627191,Arts,ISTJ
26.0,Female,1,5.69218,7.262747824475483,5.63652,1.7420049197255283,Others,ESTP
29.0,Male,0,9.20108,6.847526919696237,2.09218,3.507043611673696,Unknown,ESFP
25.0,Male,1,5.21262,4.0019759895070495,9.90727,3.6218293450784045,Sports,ENTP
25.0,Female,0,1.10752,6.603260154559438,1.80462,4.472024443841121,Arts,ISFP
35.0,Female,0,5.01998,6.822807447495296,1.46405,3.76081291118409,Others,ESFP
22.0,Male,0,0.63854,6.365904669531504,8.10895,5.35403630096299,Sports,INTJ
30.0,Male,0,8.00863,6.745921449437413,2.16272,5.186839005745565,Unknown,ESFP
22.0,Male,0,0.56814,2.3623109666598165,0.67019,6.0856402648122945,Unknown,INFJ
25.0,Male,0,2.92591,2.907310165728892,0.28622,6.426144394676139,Unknown,INFJ
27.0,Male,0,4.78155,6.004870046827814,8.87952,6.595630583754328,Arts,ENTJ
38.0,Male,1,0.68958,6.930852666950225,6.55521,8.005836955044007,Sports,ISTJ
21.0,Male,1,9.88077,4.05992286712048,3.47058,3.6791943003972003,Sports,ENFP
29.0,Male,0,3.17983,6.641934670731087,8.78469,3.1632313286625973,Technology,ISTP
26.0,Female,0,4.71272,6.32897267244929,3.32325,4.150634259307854,Unknown,ESFP
28.0,Male,0,4.6771,7.1308124326646745,2.44845,3.501368514478359,Unknown,ESFP
19.0,Male,0,8.08012,4.6520498874305645,7.82554,5.110689974857083,Sports,ENTJ
24.0,Female,0,2.55416,4.7750429100782,3.10006,2.293081133845071,Unknown,INFP
27.0,Male,1,0.8792,5.955326077222157,6.49533,3.891183115578295,Others,INFP
25.0,Male,0,3.6352,6.6289519833338035,3.8947,6.05239922403427,Unknown,INFJ
29.0,Female,0,9.99805,7.937548448538102,7.6001,3.074172930899466,Unknown,ESTP
31.0,Female,0,5.87723,6.7086535561564435,3.36499,5.053742289155409,Sports,ESFJ
32.0,Male,1,8.54227,7.488842289969051,3.35906,6.160111965114572,Unknown,ESFP
30.0,Female,0,7.6505,4.012553519572245,7.6696,6.005987223428916,Arts,ENTJ
31.0,Female,1,1.83792,4.1173001455104075,8.75241,5.050585453061265,Others,INTP
26.0,Female,0,9.65327,6.14126101708184,8.22596,6.5060662172751,Arts,ESTJ
26.0,Female,1,0.40094,6.596601862576351,5.50968,4.542182597956375,Unknown,ISTP
25.0,Male,0,5.38074,6.413887647186755,1.1398,5.075720530290298,Unknown,ISFP
27.0,Male,0,0.63994,6.228716048159756,8.70827,6.174103261090593,Others,ISTJ
39.0,Male,1,3.23889,6.1258056077691565,0.15722,5.513950602582039,Technology,ISFP
36.0,Female,0,7.45188,7.555212762647351,9.38174,6.693075419675969,Arts,ESTJ
32.0,Male,0,0.26854,4.994437283550771,5.89789,4.277635921958312,Others,INFP
37.0,Male,0,7.85123,6.109137878463687,5.73169,6.036315161425438,Unknown,ESFJ
24.0,Male,0,9.76258,6.138932604632662,8.70148,3.0280582031848757,Unknown,ESTP
21.0,Male,0,0.13288,6.218610522540322,9.61391,6.559514166814283,Others,INTJ
27.0,Male,0,1.65202,6.525079381610057,5.13532,3.751350531866432,Technology,ISFP
31.0,Male,0,0.00367,3.2702743030030548,7.3267,3.1618350402842355,Arts,INTP
31.0,Male,0,6.57115,4.87191043904483,3.83542,5.044949554735503,Technology,ENFP
31.0,Female,0,3.2418,4.061499424906393,9.07257,5.358011633562007,Arts,ENTP
32.0,Male,0,4.06277,6.663481003174642,8.61739,6.224369623314549,Technology,ISTJ
21.0,Female,1,3.06847,4.944608869248052,9.85383,1.2819591793721408,Arts,INTP
23.0,Male,1,0.2735,4.279827122277039,4.97425,4.244101230803057,Sports,INFP
22.0,Male,0,2.81182,3.5292793280320973,9.30731,7.6283118388512765,Technology,INTJ
38.0,Female,1,9.9686,6.021377906599492,3.02613,5.283349928913347,Arts,ENFP
23.0,Male,1,5.27394,6.379565245458929,1.52838,6.631482731800656,Unknown,ESFP
29.0,Male,0,7.16331,4.687539614889392,3.75461,4.405448200828673,Technology,ENFP
26.0,Male,0,4.45687,6.217887533929491,0.37419,6.24192977873409,Technology,ISFJ
22.0,Female,0,3.57725,6.766772405977099,5.59579,6.250799489390826,Others,ISTJ
38.0,Female,0,2.59657,5.539966927003049,6.72614,1.257407435492615,Technology,INTP
26.0,Male,0,1.25651,6.4379502324046625,7.587,5.600936799309042,Sports,ISTJ
26.0,Male,0,1.34181,6.9991255096220435,7.92729,5.10778965730621,Technology,ISTP
23.0,Male,0,2.57147,3.629100557448599,2.62107,5.568322032961641,Sports,INFJ
33.0,Male,0,0.57958,5.540055008082961,6.6674,4.255743874643045,Arts,INTP
28.0,Female,0,0.56075,5.568464661869259,8.11994,5.909763540975657,Arts,INTP
23.0,Female,0,6.13861,6.464149552827736,1.64986,5.46763022869899,Sports,ESFJ
22.0,Male,0,9.37168,6.508773023587595,7.27484,6.324552822678392,Unknown,ESTJ
20.0,Female,0,0.70952,2.7005596537802496,3.44639,6.6520567269719315,Technology,INFJ
29.0,Female,0,7.8618,2.0766342542851604,1.34148,4.0343196703470765,Unknown,ENFP
26.0,Male,0,0.48972,5.151258665901736,7.00877,6.952577747351791,Others,INTJ
34.0,Male,0,1.75419,6.368913000572355,9.79295,6.847540128742867,Sports,ISTJ
26.0,Male,0,8.94978,6.850205765232339,7.71277,8.17614686159039,Unknown,ESTJ
22.0,Male,1,3.64863,4.592722420306327,5.90415,3.805576764622765,Technology,INFP
34.0,Female,1,4.43764,5.024729666553723,6.81697,4.970258581209956,Unknown,INTP
33.0,Male,0,7.36563,5.911084072804312,8.48127,6.008506746790541,Arts,ENTJ
25.0,Female,0,4.99,6.5230350838500515,5.36822,6.49154438999203,Sports,ESFJ
24.0,Male,1,3.65096,3.5987918434007566,7.3965,6.085343730802039,Sports,INTP
23.0,Male,0,5.76323,4.01640319683097,2.75086,7.1127116596624385,Others,ENFJ
29.0,Female,1,4.37553,4.017930261755257,3.15505,3.1829361112866796,Others,ENFP
26.0,Male,0,3.36243,6.32989269873535,0.4431,7.698081141394104,Arts,ISFJ
24.0,Female,0,0.8253,6.567036501804555,9.75055,6.8736176976894345,Unknown,ISTJ
21.0,Female,1,9.57307,6.546343044005553,8.23449,2.191599911399122,Unknown,ENTP
22.0,Female,0,9.07822,3.545046560985146,3.97548,2.1390919949566114,Arts,ENFP
23.0,Female,0,6.83255,4.758244247287051,8.79064,3.502743593694833,Sports,ENTP
30.0,Male,0,5.10643,6.348596072318895,4.20689,4.865814547473846,Arts,ESFP
22.0,Female,0,4.45204,2.5846906411472714,8.15961,8.161998881911554,Unknown,INTJ
24.0,Female,0,2.37102,5.124559551541317,8.61227,6.013576050135148,Arts,INTJ
29.0,Male,0,2.97474,6.218414855128588,1.30385,5.176896720533605,Sports,ISFJ
25.0,Female,0,9.96616,6.610298690632384,9.94531,4.637619978880993,Technology,ESTP
29.0,Male,0,5.63275,5.656367284717392,6.5564,5.042100049401269,Arts,ENTP
30.0,Male,0,9.78013,5.456330131230251,7.35497,3.9793090269029925,Technology,ENTP
22.0,Male,0,5.35218,7.928927762481965,6.03431,6.341839516259801,Unknown,ISFJ
26.0,Male,1,0.65933,6.2320378582714415,0.64215,5.408839857403302,Unknown,ISFP
29.0,Male,0,4.48121,6.488096180051317,7.73554,6.687186840508472,Sports,ISTJ
33.0,Female,0,9.03334,6.327641206980907,4.73096,6.399135764521064,Technology,ESFJ
36.0,Male,0,0.54152,4.787117661433873,5.17425,6.933408386659964,Others,INFJ
33.0,Female,1,2.11067,6.164709071161976,9.03416,5.7238035202195565,Technology,ISTP
29.0,Female,0,0.54049,7.1579414535799515,6.2373,6.462975433084128,Arts,ISTJ
24.0,Male,0,3.03604,6.518438199962077,9.4441,7.148543315754695,Others,ISTJ
25.0,Male,0,4.23031,6.259926168633045,0.97878,6.683158873334815,Unknown,ISFJ
22.0,Female,0,4.96554,6.5252787755783865,3.47162,6.445181995130885,Unknown,ESFJ
30.0,Female,0,6.30925,6.517835164034076,3.84459,6.255068858829494,Arts,ESFJ
33.0,Female,0,5.83118,4.639367909063264,3.1346,6.785586413718981,Unknown,ENFJ
24.0,Male,0,9.14809,6.913663296605175,1.1764,6.656400140386591,Unknown,ESFJ
22.0,Female,0,9.50879,4.351147532053442,6.47124,0.31789360310785586,Unknown,ENTP
23.0,Female,0,3.38806,5.297797406338389,7.7031,2.10062553522355,Others,ENTP
23.0,Male,1,7.84139,4.47719502209313,8.07515,3.9053587255654265,Unknown,ENTP
25.0,Female,0,2.47937,7.021785931733466,1.37307,6.213553027062325,Unknown,INFJ
35.0,Female,0,2.87049,7.138069916004287,4.00468,6.084204510484756,Technology,ISFJ
29.0,Female,0,1.40866,3.4126353459935,9.48556,4.5744200708506515,Arts,INTP
39.0,Male,1,6.61425,6.368461509041289,6.87622,5.269151995833138,Others,ESTP
26.0,Male,0,2.59654,6.150365053988678,0.35105,7.208210370983668,Arts,ISFJ
20.0,Male,0,1.50636,5.078956422084978,0.37728,6.628349917098676,Others,INFJ
21.0,Male,0,1.16533,6.917834737130989,7.08353,5.15781934117631,Sports,INTJ
27.0,Male,1,9.28317,7.244657896327143,9.59328,3.5208514354311786,Arts,ESTP
40.0,Male,1,5.29768,7.406199415895253,9.58166,5.353853858267226,Sports,ESTP
30.0,Male,1,9.1896,6.301603447376065,8.756,5.089313867447584,Sports,ESTP
24.0,Female,1,2.38318,2.857021566746591,1.22339,4.373220660090995,Arts,INFP
27.0,Female,1,4.58589,2.766870097054351,8.45227,4.381854041080386,Technology,INTP
20.0,Female,0,7.17596,4.0893612848546645,6.07036,6.325427022360989,Unknown,ENTJ
33.0,Male,0,0.90756,6.399422179140302,3.23026,6.365543499859039,Others,ISFJ
28.0,Female,0,2.78472,7.371254878508686,0.14602,4.399160137834033,Sports,ESFP
34.0,Female,0,2.5337,6.154815485555973,9.16444,3.8997026390290794,Others,ISTP
24.0,Male,0,8.52387,3.456283656010984,6.04508,3.9408311389676456,Unknown,ENFP
24.0,Female,0,7.08628,4.833018723687581,5.67811,6.329949638305793,Technology,ENTJ
29.0,Male,0,3.68283,5.8227701431725745,8.31245,6.154535158333536,Unknown,INTJ
42.0,Male,0,2.45823,6.934233399398837,9.40967,3.9475507907958436,Unknown,ISTP
27.0,Female,0,3.94991,6.5154582160742045,2.38032,6.102404053880177,Unknown,ESFJ
23.0,Female,1,4.22072,5.91824164354891,9.49113,6.435601508067561,Sports,ENTP
30.0,Female,1,7.70253,3.623597702344373,9.52246,5.165562748840629,Sports,ENTP
34.0,Female,0,0.66202,8.015151885523185,4.02856,4.528260545735671,Unknown,ISFP
30.0,Female,0,4.07552,5.559246828766356,5.42691,6.967702218462836,Arts,ENTJ
26.0,Female,0,6.00197,7.260490533975669,3.84793,4.607143152825671,Arts,ESFP
36.0,Male,1,1.22615,6.357754702398753,7.22374,5.6146523142677465,Unknown,ISTP
25.0,Female,1,4.52734,6.813189595579932,5.52907,5.400708961831086,Arts,ESTP
25.0,Male,0,8.03206,8.074044644048701,5.95658,4.418364954364225,Arts,ESTP
22.0,Male,0,5.16254,5.555128740360368,2.74483,7.200325167432847,Sports,INFJ
21.0,Male,0,0.89451,3.8035280405730605,7.06871,6.19580922541192,Others,INTJ
25.0,Female,0,8.26385,5.021449388006458,4.77537,6.009939020882638,Others,ENFJ
21.0,Male,0,4.57933,4.343329171893128,7.77723,2.260818547047209,Arts,ENTP
25.0,Male,0,3.84345,5.330147839964587,5.59898,6.08046881951182,Unknown,INFJ
27.0,Male,0,7.44308,6.365663868187453,3.36885,3.0222799598627765,Unknown,ESFP
30.0,Male,0,3.5803,6.137144859006367,0.09368,6.092869603203241,Unknown,ISFJ
23.0,Male,1,2.57883,5.876408073077774,7.87717,4.14662434900662,Unknown,INTP
29.0,Male,0,8.25139,7.058122523943159,3.63689,4.57794189999995,Others,ESFP
21.0,Female,0,7.65206,5.073643994925755,5.76359,6.016902727599041,Arts,ENTJ
26.0,Female,0,9.16825,5.12675119270132,6.64748,5.108980799429049,Arts,ENTP
23.0,Male,0,3.14704,7.246019738040591,6.01354,6.341396571124999,Unknown,ISFJ
28.0,Male,0,0.93284,7.02555976401277,3.90928,6.723864235708004,Technology,ISFJ
31.0,Male,0,1.83504,6.313536812993034,4.39337,4.815151528072547,Others,ISFP
25.0,Male,1,1.6605,2.6212840374752857,3.37731,3.96405092377479,Others,INFP
27.0,Female,0,4.44754,6.189381407286348,5.83179,5.605028465928827,Others,ESTP
30.0,Female,0,9.96142,7.314675108991096,1.03557,7.306432413510872,Unknown,ESFJ
25.0,Female,1,5.06804,2.2629020112137694,6.92006,4.0035338140945935,Technology,ENTP
23.0,Male,0,4.04125,6.066424033840012,2.84993,6.164947133516117,Arts,ENFJ
21.0,Male,0,8.47124,2.790864075063306,0.26321,7.584360147994457,Unknown,ENFJ
28.0,Female,1,2.50514,6.106053502404198,2.58839,5.426254310171221,Arts,ISFP
22.0,Female,0,5.8482,5.096580016952007,7.98267,6.080070430970479,Unknown,ENTJ
26.0,Male,0,7.58598,5.283065699807289,8.68562,5.707439085592463,Arts,ENTP
25.0,Female,1,2.68835,4.444754168310098,2.96134,2.306881005790111,Others,ENFP
37.0,Male,0,6.12448,6.407356210729641,4.25924,6.3028005056976415,Technology,ESFJ
32.0,Female,0,1.604,6.11597241171382,8.7581,6.301106530116102,Technology,ISTJ
34.0,Male,0,5.35958,6.54416696589829,8.47137,7.427190236976216,Technology,ESTJ
27.0,Female,0,8.23387,5.2179305483603695,8.99456,6.2853542391934285,Technology,ENTJ
23.0,Male,1,9.05166,5.108174627192696,7.26623,4.9994678652788735,Unknown,ENTP
23.0,Female,0,3.63609,5.443782181017922,1.0625,6.2403151540384005,Others,ENFJ
31.0,Female,0,7.73861,5.48586768127649,4.63264,3.9794321713387233,Unknown,ENFP
35.0,Male,1,0.23653,6.441083966704993,1.90208,4.828357083497247,Unknown,ISFP
23.0,Female,0,9.61558,5.4940231603881315,4.38191,6.226822486603887,Unknown,ENFJ
25.0,Female,0,6.31554,5.800286216525301,7.45908,6.226564509462748,Unknown,ENTJ
37.0,Male,0,7.7399,6.517856259181684,9.14642,6.104521083678228,Others,ESTJ
21.0,Male,0,2.18907,6.086295184877006,8.137,6.085206752816309,Arts,INTJ
28.0,Male,1,8.58644,6.248423381479855,5.92846,4.469017897317661,Unknown,ESFP
21.0,Female,0,5.67467,4.889532910480663,8.33802,6.316713061710805,Unknown,ENTJ
